Data File,Category,Sub-Category 1,Sub-Category 2,Sub-Category 3,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY
ghcn_snwd_ioda_20200818.nc,inputs,GHCN,DA,snow_depth,,,.nc,712926,2020
ghcn_snwd_ioda_20200517.nc,inputs,GHCN,DA,snow_depth,,,.nc,717259,2020
ghcn_snwd_ioda_20200830.nc,inputs,GHCN,DA,snow_depth,,,.nc,695016,2020
ghcn_snwd_ioda_20200416.nc,inputs,GHCN,DA,snow_depth,,,.nc,880421,2020
ghcn_snwd_ioda_20200327.nc,inputs,GHCN,DA,snow_depth,,,.nc,851833,2020
ghcn_snwd_ioda_20200508.nc,inputs,GHCN,DA,snow_depth,,,.nc,754409,2020
ghcn_snwd_ioda_20201130.nc,inputs,GHCN,DA,snow_depth,,,.nc,915803,2020
ghcn_snwd_ioda_20200421.nc,inputs,GHCN,DA,snow_depth,,,.nc,836848,2020
ghcn_snwd_ioda_20201028.nc,inputs,GHCN,DA,snow_depth,,,.nc,841131,2020
ghcn_snwd_ioda_20201129.nc,inputs,GHCN,DA,snow_depth,,,.nc,859263,2020
ghcn_snwd_ioda_20201011.nc,inputs,GHCN,DA,snow_depth,,,.nc,756342,2020
ghcn_snwd_ioda_20201223.nc,inputs,GHCN,DA,snow_depth,,,.nc,1328917,2020
ghcn_snwd_ioda_20200908.nc,inputs,GHCN,DA,snow_depth,,,.nc,716144,2020
ghcn_snwd_ioda_20200531.nc,inputs,GHCN,DA,snow_depth,,,.nc,715130,2020
ghcn_snwd_ioda_20200415.nc,inputs,GHCN,DA,snow_depth,,,.nc,862247,2020
ghcn_snwd_ioda_20200218.nc,inputs,GHCN,DA,snow_depth,,,.nc,920378,2020
ghcn_snwd_ioda_20200803.nc,inputs,GHCN,DA,snow_depth,,,.nc,712991,2020
ghcn_snwd_ioda_20201122.nc,inputs,GHCN,DA,snow_depth,,,.nc,859315,2020
ghcn_snwd_ioda_20200412.nc,inputs,GHCN,DA,snow_depth,,,.nc,841297,2020
ghcn_snwd_ioda_20200104.nc,inputs,GHCN,DA,snow_depth,,,.nc,917201,2020
ghcn_snwd_ioda_20200821.nc,inputs,GHCN,DA,snow_depth,,,.nc,696047,2020
ghcn_snwd_ioda_20200716.nc,inputs,GHCN,DA,snow_depth,,,.nc,712560,2020
ghcn_snwd_ioda_20201030.nc,inputs,GHCN,DA,snow_depth,,,.nc,837362,2020
ghcn_snwd_ioda_20200116.nc,inputs,GHCN,DA,snow_depth,,,.nc,922333,2020
ghcn_snwd_ioda_20200328.nc,inputs,GHCN,DA,snow_depth,,,.nc,852184,2020
ghcn_snwd_ioda_20200216.nc,inputs,GHCN,DA,snow_depth,,,.nc,917939,2020
ghcn_snwd_ioda_20201124.nc,inputs,GHCN,DA,snow_depth,,,.nc,918014,2020
ghcn_snwd_ioda_20200909.nc,inputs,GHCN,DA,snow_depth,,,.nc,752512,2020
ghcn_snwd_ioda_20201209.nc,inputs,GHCN,DA,snow_depth,,,.nc,916762,2020
ghcn_snwd_ioda_20200317.nc,inputs,GHCN,DA,snow_depth,,,.nc,881641,2020
ghcn_snwd_ioda_20201125.nc,inputs,GHCN,DA,snow_depth,,,.nc,916464,2020
ghcn_snwd_ioda_20200825.nc,inputs,GHCN,DA,snow_depth,,,.nc,712630,2020
ghcn_snwd_ioda_20200731.nc,inputs,GHCN,DA,snow_depth,,,.nc,695529,2020
ghcn_snwd_ioda_20200212.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329642,2020
ghcn_snwd_ioda_20200326.nc,inputs,GHCN,DA,snow_depth,,,.nc,861097,2020
ghcn_snwd_ioda_20200824.nc,inputs,GHCN,DA,snow_depth,,,.nc,713056,2020
ghcn_snwd_ioda_20200922.nc,inputs,GHCN,DA,snow_depth,,,.nc,713088,2020
ghcn_snwd_ioda_20200228.nc,inputs,GHCN,DA,snow_depth,,,.nc,920044,2020
ghcn_snwd_ioda_20200904.nc,inputs,GHCN,DA,snow_depth,,,.nc,696154,2020
ghcn_snwd_ioda_20201230.nc,inputs,GHCN,DA,snow_depth,,,.nc,1350558,2020
ghcn_snwd_ioda_20200130.nc,inputs,GHCN,DA,snow_depth,,,.nc,922758,2020
ghcn_snwd_ioda_20200331.nc,inputs,GHCN,DA,snow_depth,,,.nc,860484,2020
ghcn_snwd_ioda_20200319.nc,inputs,GHCN,DA,snow_depth,,,.nc,881516,2020
ghcn_snwd_ioda_20200604.nc,inputs,GHCN,DA,snow_depth,,,.nc,714182,2020
ghcn_snwd_ioda_20200903.nc,inputs,GHCN,DA,snow_depth,,,.nc,696046,2020
ghcn_snwd_ioda_20200817.nc,inputs,GHCN,DA,snow_depth,,,.nc,713298,2020
ghcn_snwd_ioda_20200202.nc,inputs,GHCN,DA,snow_depth,,,.nc,917983,2020
ghcn_snwd_ioda_20200814.nc,inputs,GHCN,DA,snow_depth,,,.nc,695849,2020
ghcn_snwd_ioda_20200301.nc,inputs,GHCN,DA,snow_depth,,,.nc,920270,2020
ghcn_snwd_ioda_20200702.nc,inputs,GHCN,DA,snow_depth,,,.nc,696096,2020
ghcn_snwd_ioda_20200630.nc,inputs,GHCN,DA,snow_depth,,,.nc,713438,2020
ghcn_snwd_ioda_20200823.nc,inputs,GHCN,DA,snow_depth,,,.nc,694789,2020
ghcn_snwd_ioda_20201231.nc,inputs,GHCN,DA,snow_depth,,,.nc,1340812,2020
ghcn_snwd_ioda_20200325.nc,inputs,GHCN,DA,snow_depth,,,.nc,880001,2020
ghcn_snwd_ioda_20200511.nc,inputs,GHCN,DA,snow_depth,,,.nc,755559,2020
ghcn_snwd_ioda_20200822.nc,inputs,GHCN,DA,snow_depth,,,.nc,694991,2020
ghcn_snwd_ioda_20200919.nc,inputs,GHCN,DA,snow_depth,,,.nc,695739,2020
ghcn_snwd_ioda_20201018.nc,inputs,GHCN,DA,snow_depth,,,.nc,777985,2020
ghcn_snwd_ioda_20200101.nc,inputs,GHCN,DA,snow_depth,,,.nc,919686,2020
ghcn_snwd_ioda_20200121.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329318,2020
ghcn_snwd_ioda_20200811.nc,inputs,GHCN,DA,snow_depth,,,.nc,695850,2020
ghcn_snwd_ioda_20200112.nc,inputs,GHCN,DA,snow_depth,,,.nc,922492,2020
ghcn_snwd_ioda_20200719.nc,inputs,GHCN,DA,snow_depth,,,.nc,694801,2020
ghcn_snwd_ioda_20200430.nc,inputs,GHCN,DA,snow_depth,,,.nc,798795,2020
ghcn_snwd_ioda_20200624.nc,inputs,GHCN,DA,snow_depth,,,.nc,713181,2020
ghcn_snwd_ioda_20200921.nc,inputs,GHCN,DA,snow_depth,,,.nc,713580,2020
ghcn_snwd_ioda_20200226.nc,inputs,GHCN,DA,snow_depth,,,.nc,921888,2020
ghcn_snwd_ioda_20200303.nc,inputs,GHCN,DA,snow_depth,,,.nc,918754,2020
ghcn_snwd_ioda_20200307.nc,inputs,GHCN,DA,snow_depth,,,.nc,881872,2020
ghcn_snwd_ioda_20200924.nc,inputs,GHCN,DA,snow_depth,,,.nc,713535,2020
ghcn_snwd_ioda_20200605.nc,inputs,GHCN,DA,snow_depth,,,.nc,714322,2020
ghcn_snwd_ioda_20201027.nc,inputs,GHCN,DA,snow_depth,,,.nc,879093,2020
ghcn_snwd_ioda_20200406.nc,inputs,GHCN,DA,snow_depth,,,.nc,840499,2020
ghcn_snwd_ioda_20200514.nc,inputs,GHCN,DA,snow_depth,,,.nc,753693,2020
ghcn_snwd_ioda_20200528.nc,inputs,GHCN,DA,snow_depth,,,.nc,716794,2020
ghcn_snwd_ioda_20200418.nc,inputs,GHCN,DA,snow_depth,,,.nc,846870,2020
ghcn_snwd_ioda_20201123.nc,inputs,GHCN,DA,snow_depth,,,.nc,880417,2020
ghcn_snwd_ioda_20201109.nc,inputs,GHCN,DA,snow_depth,,,.nc,839810,2020
ghcn_snwd_ioda_20201225.nc,inputs,GHCN,DA,snow_depth,,,.nc,1339825,2020
ghcn_snwd_ioda_20200717.nc,inputs,GHCN,DA,snow_depth,,,.nc,712916,2020
ghcn_snwd_ioda_20200220.nc,inputs,GHCN,DA,snow_depth,,,.nc,921301,2020
ghcn_snwd_ioda_20200503.nc,inputs,GHCN,DA,snow_depth,,,.nc,753087,2020
ghcn_snwd_ioda_20201003.nc,inputs,GHCN,DA,snow_depth,,,.nc,754217,2020
ghcn_snwd_ioda_20201204.nc,inputs,GHCN,DA,snow_depth,,,.nc,916933,2020
ghcn_snwd_ioda_20200417.nc,inputs,GHCN,DA,snow_depth,,,.nc,881047,2020
ghcn_snwd_ioda_20200703.nc,inputs,GHCN,DA,snow_depth,,,.nc,695320,2020
ghcn_snwd_ioda_20200819.nc,inputs,GHCN,DA,snow_depth,,,.nc,712917,2020
ghcn_snwd_ioda_20200313.nc,inputs,GHCN,DA,snow_depth,,,.nc,879767,2020
ghcn_snwd_ioda_20200322.nc,inputs,GHCN,DA,snow_depth,,,.nc,861547,2020
ghcn_snwd_ioda_20200305.nc,inputs,GHCN,DA,snow_depth,,,.nc,882992,2020
ghcn_snwd_ioda_20200315.nc,inputs,GHCN,DA,snow_depth,,,.nc,917937,2020
ghcn_snwd_ioda_20200910.nc,inputs,GHCN,DA,snow_depth,,,.nc,715890,2020
ghcn_snwd_ioda_20200519.nc,inputs,GHCN,DA,snow_depth,,,.nc,751519,2020
ghcn_snwd_ioda_20201229.nc,inputs,GHCN,DA,snow_depth,,,.nc,1349594,2020
ghcn_snwd_ioda_20200810.nc,inputs,GHCN,DA,snow_depth,,,.nc,712881,2020
ghcn_snwd_ioda_20200827.nc,inputs,GHCN,DA,snow_depth,,,.nc,696116,2020
ghcn_snwd_ioda_20200501.nc,inputs,GHCN,DA,snow_depth,,,.nc,755926,2020
ghcn_snwd_ioda_20200404.nc,inputs,GHCN,DA,snow_depth,,,.nc,846703,2020
ghcn_snwd_ioda_20200709.nc,inputs,GHCN,DA,snow_depth,,,.nc,712611,2020
ghcn_snwd_ioda_20200419.nc,inputs,GHCN,DA,snow_depth,,,.nc,837605,2020
ghcn_snwd_ioda_20200813.nc,inputs,GHCN,DA,snow_depth,,,.nc,712666,2020
ghcn_snwd_ioda_20200115.nc,inputs,GHCN,DA,snow_depth,,,.nc,927405,2020
ghcn_snwd_ioda_20200916.nc,inputs,GHCN,DA,snow_depth,,,.nc,713023,2020
ghcn_snwd_ioda_20200413.nc,inputs,GHCN,DA,snow_depth,,,.nc,880702,2020
ghcn_snwd_ioda_20200616.nc,inputs,GHCN,DA,snow_depth,,,.nc,713756,2020
ghcn_snwd_ioda_20200912.nc,inputs,GHCN,DA,snow_depth,,,.nc,695557,2020
ghcn_snwd_ioda_20201019.nc,inputs,GHCN,DA,snow_depth,,,.nc,787969,2020
ghcn_snwd_ioda_20200210.nc,inputs,GHCN,DA,snow_depth,,,.nc,1330381,2020
ghcn_snwd_ioda_20200730.nc,inputs,GHCN,DA,snow_depth,,,.nc,695612,2020
ghcn_snwd_ioda_20200401.nc,inputs,GHCN,DA,snow_depth,,,.nc,861705,2020
ghcn_snwd_ioda_20200408.nc,inputs,GHCN,DA,snow_depth,,,.nc,838025,2020
ghcn_snwd_ioda_20200915.nc,inputs,GHCN,DA,snow_depth,,,.nc,712617,2020
ghcn_snwd_ioda_20200425.nc,inputs,GHCN,DA,snow_depth,,,.nc,799539,2020
ghcn_snwd_ioda_20200720.nc,inputs,GHCN,DA,snow_depth,,,.nc,713128,2020
ghcn_snwd_ioda_20200705.nc,inputs,GHCN,DA,snow_depth,,,.nc,694648,2020
ghcn_snwd_ioda_20200102.nc,inputs,GHCN,DA,snow_depth,,,.nc,920186,2020
ghcn_snwd_ioda_20200409.nc,inputs,GHCN,DA,snow_depth,,,.nc,838739,2020
ghcn_snwd_ioda_20200801.nc,inputs,GHCN,DA,snow_depth,,,.nc,695196,2020
ghcn_snwd_ioda_20200928.nc,inputs,GHCN,DA,snow_depth,,,.nc,714277,2020
ghcn_snwd_ioda_20201031.nc,inputs,GHCN,DA,snow_depth,,,.nc,818311,2020
ghcn_snwd_ioda_20201002.nc,inputs,GHCN,DA,snow_depth,,,.nc,755381,2020
ghcn_snwd_ioda_20200618.nc,inputs,GHCN,DA,snow_depth,,,.nc,713546,2020
ghcn_snwd_ioda_20200423.nc,inputs,GHCN,DA,snow_depth,,,.nc,820187,2020
ghcn_snwd_ioda_20201117.nc,inputs,GHCN,DA,snow_depth,,,.nc,860114,2020
ghcn_snwd_ioda_20200410.nc,inputs,GHCN,DA,snow_depth,,,.nc,846232,2020
ghcn_snwd_ioda_20200927.nc,inputs,GHCN,DA,snow_depth,,,.nc,695872,2020
ghcn_snwd_ioda_20200626.nc,inputs,GHCN,DA,snow_depth,,,.nc,713350,2020
ghcn_snwd_ioda_20200911.nc,inputs,GHCN,DA,snow_depth,,,.nc,714258,2020
ghcn_snwd_ioda_20201111.nc,inputs,GHCN,DA,snow_depth,,,.nc,859253,2020
ghcn_snwd_ioda_20200119.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329406,2020
ghcn_snwd_ioda_20201213.nc,inputs,GHCN,DA,snow_depth,,,.nc,1334386,2020
ghcn_snwd_ioda_20200312.nc,inputs,GHCN,DA,snow_depth,,,.nc,880142,2020
ghcn_snwd_ioda_20200913.nc,inputs,GHCN,DA,snow_depth,,,.nc,695310,2020
ghcn_snwd_ioda_20201115.nc,inputs,GHCN,DA,snow_depth,,,.nc,840242,2020
ghcn_snwd_ioda_20200521.nc,inputs,GHCN,DA,snow_depth,,,.nc,750507,2020
ghcn_snwd_ioda_20200613.nc,inputs,GHCN,DA,snow_depth,,,.nc,696180,2020
ghcn_snwd_ioda_20201218.nc,inputs,GHCN,DA,snow_depth,,,.nc,1351196,2020
ghcn_snwd_ioda_20200109.nc,inputs,GHCN,DA,snow_depth,,,.nc,927408,2020
ghcn_snwd_ioda_20200621.nc,inputs,GHCN,DA,snow_depth,,,.nc,695875,2020
ghcn_snwd_ioda_20201014.nc,inputs,GHCN,DA,snow_depth,,,.nc,766928,2020
ghcn_snwd_ioda_20200923.nc,inputs,GHCN,DA,snow_depth,,,.nc,713231,2020
ghcn_snwd_ioda_20200512.nc,inputs,GHCN,DA,snow_depth,,,.nc,755164,2020
ghcn_snwd_ioda_20201009.nc,inputs,GHCN,DA,snow_depth,,,.nc,755848,2020
ghcn_snwd_ioda_20200502.nc,inputs,GHCN,DA,snow_depth,,,.nc,753561,2020
ghcn_snwd_ioda_20200601.nc,inputs,GHCN,DA,snow_depth,,,.nc,714975,2020
ghcn_snwd_ioda_20201127.nc,inputs,GHCN,DA,snow_depth,,,.nc,878019,2020
ghcn_snwd_ioda_20200925.nc,inputs,GHCN,DA,snow_depth,,,.nc,713621,2020
ghcn_snwd_ioda_20200229.nc,inputs,GHCN,DA,snow_depth,,,.nc,919336,2020
ghcn_snwd_ioda_20200812.nc,inputs,GHCN,DA,snow_depth,,,.nc,695811,2020
ghcn_snwd_ioda_20201016.nc,inputs,GHCN,DA,snow_depth,,,.nc,767200,2020
ghcn_snwd_ioda_20201118.nc,inputs,GHCN,DA,snow_depth,,,.nc,879261,2020
ghcn_snwd_ioda_20200513.nc,inputs,GHCN,DA,snow_depth,,,.nc,754143,2020
ghcn_snwd_ioda_20200429.nc,inputs,GHCN,DA,snow_depth,,,.nc,798609,2020
ghcn_snwd_ioda_20200311.nc,inputs,GHCN,DA,snow_depth,,,.nc,880380,2020
ghcn_snwd_ioda_20201214.nc,inputs,GHCN,DA,snow_depth,,,.nc,1348561,2020
ghcn_snwd_ioda_20200707.nc,inputs,GHCN,DA,snow_depth,,,.nc,712701,2020
ghcn_snwd_ioda_20200809.nc,inputs,GHCN,DA,snow_depth,,,.nc,710917,2020
ghcn_snwd_ioda_20200701.nc,inputs,GHCN,DA,snow_depth,,,.nc,713051,2020
ghcn_snwd_ioda_20200615.nc,inputs,GHCN,DA,snow_depth,,,.nc,714009,2020
ghcn_snwd_ioda_20200507.nc,inputs,GHCN,DA,snow_depth,,,.nc,753837,2020
ghcn_snwd_ioda_20201227.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329139,2020
ghcn_snwd_ioda_20200427.nc,inputs,GHCN,DA,snow_depth,,,.nc,808997,2020
ghcn_snwd_ioda_20201108.nc,inputs,GHCN,DA,snow_depth,,,.nc,819432,2020
ghcn_snwd_ioda_20200729.nc,inputs,GHCN,DA,snow_depth,,,.nc,695694,2020
ghcn_snwd_ioda_20200802.nc,inputs,GHCN,DA,snow_depth,,,.nc,695220,2020
ghcn_snwd_ioda_20200320.nc,inputs,GHCN,DA,snow_depth,,,.nc,916591,2020
ghcn_snwd_ioda_20201005.nc,inputs,GHCN,DA,snow_depth,,,.nc,755925,2020
ghcn_snwd_ioda_20200826.nc,inputs,GHCN,DA,snow_depth,,,.nc,695901,2020
ghcn_snwd_ioda_20200728.nc,inputs,GHCN,DA,snow_depth,,,.nc,695725,2020
ghcn_snwd_ioda_20200126.nc,inputs,GHCN,DA,snow_depth,,,.nc,918760,2020
ghcn_snwd_ioda_20200530.nc,inputs,GHCN,DA,snow_depth,,,.nc,715055,2020
ghcn_snwd_ioda_20200523.nc,inputs,GHCN,DA,snow_depth,,,.nc,716688,2020
ghcn_snwd_ioda_20201119.nc,inputs,GHCN,DA,snow_depth,,,.nc,877115,2020
ghcn_snwd_ioda_20201022.nc,inputs,GHCN,DA,snow_depth,,,.nc,798127,2020
ghcn_snwd_ioda_20201007.nc,inputs,GHCN,DA,snow_depth,,,.nc,755751,2020
ghcn_snwd_ioda_20201208.nc,inputs,GHCN,DA,snow_depth,,,.nc,917779,2020
ghcn_snwd_ioda_20200428.nc,inputs,GHCN,DA,snow_depth,,,.nc,799519,2020
ghcn_snwd_ioda_20200629.nc,inputs,GHCN,DA,snow_depth,,,.nc,713596,2020
ghcn_snwd_ioda_20201121.nc,inputs,GHCN,DA,snow_depth,,,.nc,844903,2020
ghcn_snwd_ioda_20201211.nc,inputs,GHCN,DA,snow_depth,,,.nc,925265,2020
ghcn_snwd_ioda_20200128.nc,inputs,GHCN,DA,snow_depth,,,.nc,927675,2020
ghcn_snwd_ioda_20201212.nc,inputs,GHCN,DA,snow_depth,,,.nc,1327648,2020
ghcn_snwd_ioda_20200727.nc,inputs,GHCN,DA,snow_depth,,,.nc,712662,2020
ghcn_snwd_ioda_20200107.nc,inputs,GHCN,DA,snow_depth,,,.nc,920981,2020
ghcn_snwd_ioda_20200718.nc,inputs,GHCN,DA,snow_depth,,,.nc,695044,2020
ghcn_snwd_ioda_20200506.nc,inputs,GHCN,DA,snow_depth,,,.nc,754222,2020
ghcn_snwd_ioda_20200816.nc,inputs,GHCN,DA,snow_depth,,,.nc,694971,2020
ghcn_snwd_ioda_20200213.nc,inputs,GHCN,DA,snow_depth,,,.nc,1332230,2020
ghcn_snwd_ioda_20200628.nc,inputs,GHCN,DA,snow_depth,,,.nc,695539,2020
ghcn_snwd_ioda_20200524.nc,inputs,GHCN,DA,snow_depth,,,.nc,716178,2020
ghcn_snwd_ioda_20200725.nc,inputs,GHCN,DA,snow_depth,,,.nc,710831,2020
ghcn_snwd_ioda_20200905.nc,inputs,GHCN,DA,snow_depth,,,.nc,710917,2020
ghcn_snwd_ioda_20201012.nc,inputs,GHCN,DA,snow_depth,,,.nc,761987,2020
ghcn_snwd_ioda_20201206.nc,inputs,GHCN,DA,snow_depth,,,.nc,916341,2020
ghcn_snwd_ioda_20201006.nc,inputs,GHCN,DA,snow_depth,,,.nc,755806,2020
ghcn_snwd_ioda_20200721.nc,inputs,GHCN,DA,snow_depth,,,.nc,696130,2020
ghcn_snwd_ioda_20201216.nc,inputs,GHCN,DA,snow_depth,,,.nc,1349242,2020
ghcn_snwd_ioda_20200422.nc,inputs,GHCN,DA,snow_depth,,,.nc,838592,2020
ghcn_snwd_ioda_20200522.nc,inputs,GHCN,DA,snow_depth,,,.nc,750502,2020
ghcn_snwd_ioda_20200120.nc,inputs,GHCN,DA,snow_depth,,,.nc,1329701,2020
ghcn_snwd_ioda_20200804.nc,inputs,GHCN,DA,snow_depth,,,.nc,712990,2020
ghcn_snwd_ioda_20200122.nc,inputs,GHCN,DA,snow_depth,,,.nc,928752,2020
ghcn_snwd_ioda_20200114.nc,inputs,GHCN,DA,snow_depth,,,.nc,1328447,2020
ghcn_snwd_ioda_20201013.nc,inputs,GHCN,DA,snow_depth,,,.nc,766675,2020
ghcn_snwd_ioda_20200527.nc,inputs,GHCN,DA,snow_depth,,,.nc,716606,2020
ghcn_snwd_ioda_20200124.nc,inputs,GHCN,DA,snow_depth,,,.nc,928248,2020
ghcn_snwd_ioda_20200125.nc,inputs,GHCN,DA,snow_depth,,,.nc,919814,2020
ghcn_snwd_ioda_20200306.nc,inputs,GHCN,DA,snow_depth,,,.nc,883140,2020
ghcn_snwd_ioda_20200201.nc,inputs,GHCN,DA,snow_depth,,,.nc,918918,2020
ghcn_snwd_ioda_20201220.nc,inputs,GHCN,DA,snow_depth,,,.nc,1327026,2020
ghcn_snwd_ioda_20200426.nc,inputs,GHCN,DA,snow_depth,,,.nc,799121,2020
ghcn_snwd_ioda_20200627.nc,inputs,GHCN,DA,snow_depth,,,.nc,695501,2020
ghcn_snwd_ioda_20201001.nc,inputs,GHCN,DA,snow_depth,,,.nc,753714,2020
ghcn_snwd_ioda_20201017.nc,inputs,GHCN,DA,snow_depth,,,.nc,767668,2020
ghcn_snwd_ioda_20200420.nc,inputs,GHCN,DA,snow_depth,,,.nc,837938,2020
ghcn_snwd_ioda_20200920.nc,inputs,GHCN,DA,snow_depth,,,.nc,695654,2020
ghcn_snwd_ioda_20201107.nc,inputs,GHCN,DA,snow_depth,,,.nc,797710,2020
ghcn_snwd_ioda_20200722.nc,inputs,GHCN,DA,snow_depth,,,.nc,712951,2020
ghcn_snwd_ioda_20200518.nc,inputs,GHCN,DA,snow_depth,,,.nc,752171,2020
ghcn_snwd_ioda_20200414.nc,inputs,GHCN,DA,snow_depth,,,.nc,862698,2020
ghcn_snwd_ioda_20200316.nc,inputs,GHCN,DA,snow_depth,,,.nc,916519,2020
ghcn_snwd_ioda_20201226.nc,inputs,GHCN,DA,snow_depth,,,.nc,1340116,2020
ghcn_snwd_ioda_20200225.nc,inputs,GHCN,DA,snow_depth,,,.nc,917441,2020
ghcn_snwd_ioda_20200724.nc,inputs,GHCN,DA,snow_depth,,,.nc,712577,2020
ghcn_snwd_ioda_20200324.nc,inputs,GHCN,DA,snow_depth,,,.nc,881979,2020
ghcn_snwd_ioda_20200617.nc,inputs,GHCN,DA,snow_depth,,,.nc,713808,2020
